           1   3.05307417672529     
           2   6.93234933083327     
           3   6.49827323683938     
           4   4.45889776226446     
           5   3.48598253191901     
           6   7.19022325087202     
           7   2.78043592685665     
           8   4.19139053712378     
           9   3.88674533014176     
          10   2.86983909999635     
          11   4.27159935971052     
          12   6.81040251613163     
          13   3.95640857356392     
          14   6.45381822251619     
          15   6.74765410560460     
          16   5.27363266513762     
          17   3.69553230661003     
          18   7.40891578116900     
          19   6.92092225757440     
          20   3.20829690723647     
          21   5.00388071730335     
          22   3.15387727315175     
          23   3.74610288464959     
          24   6.45327403807533     
          25   6.09349506274236     
          26   5.25426196504070     
          27   6.47294517286356     
          28   3.38822377236454     
          29   6.32120765877138     
          30   5.92949440625037     
          31   4.73804518044504     
          32   6.35764371633392     
          33   6.92708926623790     
          34   7.33868604832891     
          35   7.20002528080059     
          36   5.94588528440901     
          37   5.73825403774673     
          38   6.21078846222531     
          39   2.57387871409082     
          40   4.10197516899661     
          41   5.04437488069626     
          42   6.06818281375029     
          43   7.46287568072609     
          44   5.07424024001009     
          45   4.30895442632880     
          46   4.69650062313139     
          47   3.55860524730035     
          48   5.02434059128117     
          49   6.48166907389989     
          50   4.58287727487753     
