           1           1  1.000000000000000E-002
           1           2  5.000000000000001E-003
           1           3  5.000000000000001E-003
           1           4  5.000000000000001E-003
           1           5  5.000000000000001E-003
           1           6  5.000000000000001E-003
           1           7  5.000000000000001E-003
           1           8  5.000000000000001E-003
           1           9  5.000000000000001E-003
           1          10  5.000000000000001E-003
           2           1  5.000000000000001E-003
           2           2  1.000000000000000E-002
           2           3  5.000000000000001E-003
           2           4  5.000000000000001E-003
           2           5  5.000000000000001E-003
           2           6  5.000000000000001E-003
           2           7  5.000000000000001E-003
           2           8  5.000000000000001E-003
           2           9  5.000000000000001E-003
           2          10  5.000000000000001E-003
           3           1  5.000000000000001E-003
           3           2  5.000000000000001E-003
           3           3  1.000000000000000E-002
           3           4  5.000000000000001E-003
           3           5  5.000000000000001E-003
           3           6  5.000000000000001E-003
           3           7  5.000000000000001E-003
           3           8  5.000000000000001E-003
           3           9  5.000000000000001E-003
           3          10  5.000000000000001E-003
           4           1  5.000000000000001E-003
           4           2  5.000000000000001E-003
           4           3  5.000000000000001E-003
           4           4  1.000000000000000E-002
           4           5  5.000000000000001E-003
           4           6  5.000000000000001E-003
           4           7  5.000000000000001E-003
           4           8  5.000000000000001E-003
           4           9  5.000000000000001E-003
           4          10  5.000000000000001E-003
           5           1  5.000000000000001E-003
           5           2  5.000000000000001E-003
           5           3  5.000000000000001E-003
           5           4  5.000000000000001E-003
           5           5  1.000000000000000E-002
           5           6  5.000000000000001E-003
           5           7  5.000000000000001E-003
           5           8  5.000000000000001E-003
           5           9  5.000000000000001E-003
           5          10  5.000000000000001E-003
           6           1  5.000000000000001E-003
           6           2  5.000000000000001E-003
           6           3  5.000000000000001E-003
           6           4  5.000000000000001E-003
           6           5  5.000000000000001E-003
           6           6  1.000000000000000E-002
           6           7  5.000000000000001E-003
           6           8  5.000000000000001E-003
           6           9  5.000000000000001E-003
           6          10  5.000000000000001E-003
           7           1  5.000000000000001E-003
           7           2  5.000000000000001E-003
           7           3  5.000000000000001E-003
           7           4  5.000000000000001E-003
           7           5  5.000000000000001E-003
           7           6  5.000000000000001E-003
           7           7  1.000000000000000E-002
           7           8  5.000000000000001E-003
           7           9  5.000000000000001E-003
           7          10  5.000000000000001E-003
           8           1  5.000000000000001E-003
           8           2  5.000000000000001E-003
           8           3  5.000000000000001E-003
           8           4  5.000000000000001E-003
           8           5  5.000000000000001E-003
           8           6  5.000000000000001E-003
           8           7  5.000000000000001E-003
           8           8  1.000000000000000E-002
           8           9  5.000000000000001E-003
           8          10  5.000000000000001E-003
           9           1  5.000000000000001E-003
           9           2  5.000000000000001E-003
           9           3  5.000000000000001E-003
           9           4  5.000000000000001E-003
           9           5  5.000000000000001E-003
           9           6  5.000000000000001E-003
           9           7  5.000000000000001E-003
           9           8  5.000000000000001E-003
           9           9  1.000000000000000E-002
           9          10  5.000000000000001E-003
          10           1  5.000000000000001E-003
          10           2  5.000000000000001E-003
          10           3  5.000000000000001E-003
          10           4  5.000000000000001E-003
          10           5  5.000000000000001E-003
          10           6  5.000000000000001E-003
          10           7  5.000000000000001E-003
          10           8  5.000000000000001E-003
          10           9  5.000000000000001E-003
          10          10  1.000000000000000E-002
